_id,id,pubDate,title,summary,infoSource,sourceUrl,provinceId,provinceName,createTime,modifyTime,entryWay,adoptType,infoType,dataInfoState,dataInfoOperator,dataInfoTime,crawlTime
5e35040615f305a6b0de0faf,1276,1580529434000,北京新增17例累计确诊156例,1月31日14时至24时，北京市新增17例新型冠状病毒感染的肺炎病例。均已送至定点医疗机构进行救治。截至1月31日24时，北京市累计确诊病例156例，其中死亡1例，出院5例，150例在定点医院进行隔离治疗。东城区3例、西城区17例、朝阳区27例、海淀区35例、丰台区12例、石景山区3例、门头沟区1例、通州区13例、顺义区2例、大兴区19例、昌平区12例、怀柔区1例，外地来京人员11例。房山区、平谷区、密云区、延庆区尚未有病例。,人民网,http://m.weibo.cn/2286908003/4467126578249465,11,北京市,1580530217000,1580530217000,1.0,1.0,1.0,0.0,,1580530217000.0,1580532741017
5e35040615f305a6b0de0fb0,1275,1580529277000,河北新增14例累计确诊96例,"1月31日，河北省新增确诊病例14例。截至1月31日24时，河北省累计报告确诊病例96例，其中死亡1例，现有重症病例8例，无治愈出院病例。现有疑似病例88例。目前累计追踪到密切接触者2354人，当日解除隔离医学观察52人，现有2045人正在接受隔离医学观察。
",央视新闻,http://m.weibo.cn/2656274875/4467125919652362,13,河北省,1580529798000,1580529798000,1.0,1.0,1.0,0.0,,1580529798000.0,1580532741017
5e34f87915f305a6b0de0fa5,1274,1580529183000,云南新增8例，累计确诊91例,"1月31日12时至24时，云南省报告新型冠状病毒感染肺炎新增病例8例。全省累计报告确诊病例91例，除治愈出院1人外，现均在定点医院接受隔离治疗。现有危重3例、重症5例，无死亡病例。现有疑似病例228例，密切接触者医学观察2642人。
",人民网,http://m.weibo.cn/2286908003/4467125530061449,53,云南省,1580529317000,1580529317000,1.0,1.0,1.0,0.0,,1580529317000.0,1580529784529
5e34f87915f305a6b0de0fa6,1273,1580529046000,北京新增17例，累计确诊156例,"1月31日14时至24时，北京市新增17例新型冠状病毒感染的肺炎病例。均已送至定点医疗机构进行救治。截至1月31日24时，北京市累计确诊病例156例，其中死亡1例，出院5例，150例在定点医院进行隔离治疗。
",央视新闻,http://m.weibo.cn/2656274875/4467124950636407,11,北京市,1580529317000,1580529317000,1.0,1.0,1.0,0.0,,1580529317000.0,1580529784529
5e34f49215f305a6b0de0fa1,1270,1580528026000,东京奥运会不会因疫情取消,"截至1月31日，日本国内新型冠状病毒感染者总数为17人。东京奥组委当天发表声明说，计划于7月24日开幕的2020年东京奥运会“不会因疫情而取消”，东京奥组委将会与国际奥委会等相关组织密切合作，采取必要的应对措施。东京奥组委：2020年东京奥运会“不会因疫情取消” 
",央视新闻,http://m.weibo.cn/2656274875/4467120673316074,1,,1580528432000,1580528432000,1.0,1.0,2.0,0.0,,1580528432000.0,1580528784475
5e34eeb015f305a6b0de0f9a,1265,1580526924000,福建新增24例，累计确诊144例,1月31日0—24时，福建省报告新增新型冠状病毒感染的肺炎确诊病例24例（重症2例）。报告新增新型冠状病毒感染的肺炎疑似病例52例。截至1月31日24时，福建省累计报告新型冠状病毒感染的肺炎确诊病例144例（危重症3例、重症8例，无死亡病例）。目前，确诊、疑似病例的密切接触者已解除医学观察193人，尚有3048人正在接受医学观察。,人民日报,http://m.weibo.cn/2803301701/4467116050603919,35,福建省,1580527101000,1580527101000,1.0,1.0,1.0,0.0,,1580527101000.0,1580527279093
5e34edb515f305a6b0de0f94,1263,1580525807000,内蒙古新增3例，累计确诊23例,"2020年1月31日10时至2月1日10时，内蒙古自治区报告新型冠状病毒感染的肺炎新增确诊病例3例，新增疑似病例5例，新增出院病例1例，新增重症1例，重症转为普通病例1例。截至2020年2月1日10时, 内蒙古自治区累计报告新型冠状病毒感染的肺炎确诊病例23例（包括出院病例1例），疑似病例5例。目前，追踪到的密切接触者634人，尚在接受医学观察中。当日解除医学观察53人。",人民网,http://m.weibo.cn/2286908003/4467111365229687,15,内蒙古自治区,1580526619000,1580526619000,1.0,1.0,1.0,0.0,,1580526619000.0,1580527027024
5e34ed3715f305a6b0de0f92,1262,1580525653000,青海新增1例，累计确诊9例,"2020年1月31日0-24时，青海省报告新型冠状病毒感染的肺炎新增确诊病例1例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。 截至1月31日24时，青海省累计报告新型冠状病毒感染的肺炎确诊病例9例，重症病例1例，死亡病例0例，出院病例0例。
",人民网,http://m.weibo.cn/2286908003/4467110719957845,63,青海省,1580526619000,1580526619000,1.0,1.0,1.0,0.0,,1580526619000.0,1580526902577
5e34e9d115f305a6b0de0f8d,1260,1580525127000,新疆新增1例，确诊18例,2020年1月31日0-24时，新疆（含兵团）报告新型冠状病毒感染的肺炎新增确诊病例1例，新增重症病例1例，新增危重症病例0例，新增死亡病例0例，新增出院病例0例。截至1月31日24时，新疆（含兵团）累计报告新型冠状病毒感染的肺炎确诊病例18例，现有重症病例4例、危重症病例1例，累计死亡病例0例，累计出院病例0例。目前尚有902人正在接受医学观察。,人民网,http://m.weibo.cn/2286908003/4467108514080624,65,新疆维吾尔自治区,1580525720000,1580525720000,1.0,1.0,1.0,0.0,,1580525720000.0,1580526032945
5e34e95615f305a6b0de0f8c,1259,1580524986000,陕西新增15例，确诊101例,截至2月1日10时，陕西新增15例新型冠状病毒感染的肺炎确诊病例，新增疑似病例47例。陕西累计报告新型冠状病毒感染的肺炎确诊病例101例（因统计口径原因，核减1例确诊患者，序号为1月31日患者24），其中输入性病例73例，密切接触者26例，无明确接触史病例2例（此前公布4例已查明接触史，详情附后)。全省现有疑似病例158例。全省新增密切接触者785人，累计3564人，均集中医学观察。,人民网,http://m.weibo.cn/2286908003/4467107922205776,61,陕西省,1580525720000,1580525720000,1.0,1.0,1.0,0.0,,1580525720000.0,1580525909189
5e34e5e215f305a6b0de0f87,1256,1580524226000,邵阳首例确诊患者出院,"2月1日上午，湖南邵阳市首例新型冠状病毒感染的肺炎确诊患者治愈出院。出院患者谢某某，女性，40岁，邵阳市人，1月19 日从武汉回邵，1月26日被确诊为新型冠状病毒感染的肺炎病例。1月28 日、1月30日和1月31日，经三次病毒核酸检测，结果均为阴性，符合国家卫生健康委办公厅印发的《新型冠状病毒感染的肺炎诊疗方案》中的确诊病例解除隔离和出院标准。
",人民网,http://m.weibo.cn/2286908003/4467104734771659,43,湖南省,1580524818000,1580524818000,1.0,1.0,2.0,0.0,,1580524818000.0,1580525024636
5e34e56415f305a6b0de0f86,1252,1580521809000,天津新增2例，累计确诊34例,截至2月1日6时，天津市新增2例新型冠状病毒感染的肺炎确诊病例，确诊病例增至34例 。,人民网,http://m.weibo.cn/2286908003/4467094597089760,12,天津市,1580522116000,1580522116000,1.0,1.0,1.0,0.0,,1580522116000.0,1580524898212
5e34dd9915f305a6b0de0f7d,1250,1580521606000,湖南新增57例，湖南累计确诊389例,"2020年1月31日0-23时，湖南省报告新型冠状病毒感染的肺炎新增确诊病例57例，新增重症病例6例，新增死亡病例0例，新增出院病例1例。目前追踪到密切接触者7708人，已解除医学观察748人，尚有6960人正在接受医学观察。
",人民日报,http://m.weibo.cn/2803301701/4467093745193702,43,湖南省,1580522116000,1580522116000,1.0,1.0,1.0,0.0,,1580522116000.0,1580522904324
5e34dd1d15f305a6b0de0f7c,1249,1580521249000,宁夏新增5例，累计确诊26例,"1月31日0-24时，宁夏报告新型冠状病毒感染的肺炎新增确诊病例5例；无新增疑似病例报告。 截至1月31日24时，宁夏累计报告新型冠状病毒感染的肺炎确诊病例26例（重症2例）。宁夏共有792例确诊病例密切接触者正在接受集中或居家隔离医学观察，目前未发现异常。
",人民网,http://m.weibo.cn/2286908003/4467092247860258,64,宁夏回族自治区,1580522116000,1580522116000,1.0,1.0,1.0,0.0,,1580522116000.0,1580522780507
5e34d93815f305a6b0de0f77,1231,1580518448000,河南新增确诊70例，累计422例,"2020年1月31日0-24时，河南省新增新型冠状病毒感染的肺炎确诊病例70例。截至1月31日24时，全省累计报告新型冠状病毒感染的肺炎确诊病例422例，现有重症病例36例，现有危重病例5例，累计死亡病例2例，累计治愈病例3例，现有疑似病例751例。目前累计追踪到密切接触者8908人，31日已解除观察1964人，诊断为疑似14人，共有6238人正在接受医学观察。
",人民日报,http://m.weibo.cn/2803301701/4467080500301598,41,河南省,1580518996000,1580518996000,1.0,1.0,1.0,0.0,,1580518996000.0,1580521783697
5e34d84015f305a6b0de0f76,1248,1580521131000,海南新增8例，累计57例,"2020年1月31日0-24时，海南省报告新型冠状病毒感染的肺炎新增确诊病例8例，新增重症病例1例，新增死亡病例0例，新增出院病例0例。截至1月31日24时，海南省累计报告新型冠状病毒感染的肺炎确诊病例57例，重症病例9例，死亡病例1例，出院病例1例。截至1月31日24时，追踪到密切接触者1549人，已解除医学观察489人，尚有1060人正在接受居家或集中医学观察。
",人民网,http://m.weibo.cn/2286908003/4467091753150212,46,海南省,1580521275000,1580521275000,1.0,1.0,1.0,0.0,,1580521275000.0,1580521533975
5e34d51615f305a6b0de0f6a,1237,1580519132000,吉林省新增3例，累计确诊17例,"1月31日0-24时，吉林省新增确诊病例3例。截至1月31日24时，吉林省累计报告确诊病例17例，长春市治愈出院1例，现在院隔离治疗确诊病例16例。1月31日全省新增疑似病例6例，排除6例，现有疑似病例10例，已全部实施隔离医学观察，目前正在进行流行病学调查和实验室检测。
",人民网,http://m.weibo.cn/2286908003/4467083368503969,22,吉林省,1580519481000,1580519481000,1.0,1.0,1.0,0.0,,1580519481000.0,1580520724940
5e34d3a115f305a6b0de0f69,1242,1580519556000,广东新增127例，累计确诊520例,"截至1月31日24时，全省累计报告新型冠状病毒感染的肺炎确诊病例520例。31日当天全省新增确诊病例127例。有1965名密切接触者正在接受医学观察。
",人民日报,http://m.weibo.cn/2803301701/4467085147002782,44,广东省,1580519900000,1580519900000,1.0,1.0,1.0,0.0,,1580519900000.0,1580520352550
5e34d13715f305a6b0de0f5e,1240,1580519270000,浙江新增62例，累计确诊599例,"2020年1月31日0-24时，浙江省报告新型冠状病毒感染的肺炎新增确诊病例62例，新增出院病例6例。截至1月31日24时，浙江省累计报告新型冠状病毒感染的肺炎确诊病例599例，现有重症病例51例（其中危重10例），累计出院15例。目前，全省共追踪到密切接触者11110人，已解除医学观察513人，尚有10023人正在接受医学观察。
",人民日报,http://m.weibo.cn/2803301701/4467083947536971,33,浙江省,1580519481000,1580519481000,1.0,1.0,1.0,0.0,,1580519481000.0,1580519734216
5e34d0f915f305a6b0de0f5d,1236,1580519109000,黑龙江新增21例，累计确诊80例,"据黑龙江省卫生健康委员会，2020年1月31日0-24时,黑龙江省报告新型冠状病毒感染的肺炎新增确诊病例21例。新增重症病例5例。新增疑似病例76例。截至1月31日24时,黑龙江省累计报告新型冠状病毒感染的肺炎确诊病例80例。累计报告疑似病例149例。全省当日发热门诊诊疗人数2717人。目前追踪到密切接触者2530人, 已解除医学观察648人,尚有1753人正在接受医学观察。",人民日报,http://m.weibo.cn/2803301701/4467083275953577,23,黑龙江省,1580519481000,1580519481000,1.0,1.0,1.0,0.0,,1580519481000.0,1580519672287
5e34cf8515f305a6b0de0f5a,1233,1580518578000,安徽新增60例，累计确诊297例,2020年1月31日0-24时，安徽省报告新增确诊病例60例，新增疑似病例77例。截至1月31日24时，安徽省累计报告确诊病例297例，现有危重病例3例，累计治愈出院病例3例，无死亡病例。,央视新闻,http://m.weibo.cn/2656274875/4467081044927322,34,安徽省,1580518996000,1580518996000,1.0,1.0,1.0,0.0,,1580518996000.0,1580519300474
5e34cdd215f305a6b0de0f57,1227,1580517945000,山东新增18例，累计确诊202例,2020年1月31日12—24时，山东省报告新型冠状病毒感染的肺炎新增确诊病例18例，现有疑似病例83例，累计确诊病例202例(含重症病例12例，危重症病例1例，出院2例，无死亡病例)。目前，累计追踪到密切接触者6333人，已解除医学观察647人，诊断为疑似或确诊72例，尚有5614人正在接受医学观察。,人民网,http://m.weibo.cn/2286908003/4467078389876821,37,山东省,1580518577000,1580518577000,1.0,1.0,1.0,0.0,,1580518577000.0,1580518864664
5e34cd9315f305a6b0de0f56,1225,1580517960000,山西新增8例，累计确诊47例,"2020年1月31日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例8例。截至1月31日24时，山西省11个市累计报告新型冠状病毒感染的肺炎确诊病例47例（含重症病例2例、危重症病例1例、出院病例1例，无死亡病例)。目前累计追踪到密切接触者1333人，当日解除医学观察41人，共有1101人正在接受医学观察。
",央视新闻,http://m.weibo.cn/2656274875/4467078452493858,14,山西省,1580518160000,1580518160000,1.0,1.0,1.0,0.0,,1580518160000.0,1580518802677
5e34cc5d15f305a6b0de0f53,1224,1580517776000,江苏新增34例，累计确诊202例,"2020年1月31日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例34例。新增确诊病例中，13例有武汉旅行史，5例有武汉居住史，2例有湖北旅行史，13例为此前确诊病例的密切接触者。 截至1月31日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例202例。目前，江苏省追踪到密切接触者3248人，已解除医学观察164人，尚有3084人正在接受医学观察。
",央视新闻,http://m.weibo.cn/2656274875/4467077681006614,32,江苏省,1580518160000,1580518160000,1.0,1.0,1.0,0.0,,1580518160000.0,1580518491581
5e34ca6c15f305a6b0de0f4e,1219,1580517404000,江西新增确诊47例，累计286例,"2020年1月31日0-24时，江西省报告新型冠状病毒感染的肺炎新增确诊病例47例，新增出院病例2例。截至1月31日24时，江西省累计报告新型冠状病毒感染的肺炎确诊病例286例（国家核减九江市确诊病例1例），其中重症病例33例，出院病例9例。目前追踪到密切接触者8039人，解除医学观察491人，尚有7548人正在接受医学观察。
",人民日报,http://m.weibo.cn/2803301701/4467076120466619,36,江西省,1580517734000,1580517734000,1.0,1.0,1.0,0.0,,1580517734000.0,1580517995369
5e34c9f015f305a6b0de0f4d,1214,1580517016000,四川新增30例，累计确诊207例,"1月31日，四川省新型冠状病毒感染的肺炎病例确认专家组确认我省新增新型冠状病毒感染的肺炎病例30例。截至1月31日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例207例，涉及21个市（州）。207名患者中，危重4人,死亡1人，治愈出院3人。正在接受医学观察4425人，已解除医学观察445人。
",人民日报,http://m.weibo.cn/2803301701/4467074493754073,51,四川省,1580517197000,1580517197000,1.0,1.0,1.0,0.0,,1580517197000.0,1580517871813
5e34c8bb15f305a6b0de0f49,1211,1580516549000,全国累计治愈出院病例243例,"据国家卫健委，截至1月31日24时，累计治愈出院病例243例，新增治愈出院病例72例。
",人民网,http://m.weibo.cn/2286908003/4467072535290072,100,全国,1580516772000,1580516772000,1.0,1.0,1.0,0.0,,1580516772000.0,1580517562101
5e34c8bb15f305a6b0de0f4a,1210,1580516390000,广西新增病例13例，累计100例,"1月31日0-24时，广西壮族自治区共新增新型冠状病毒感染的肺炎确诊病例13例，累计出院病例2例。现有重症病例7例，危重病例3例，无死亡病例，无医务人员感染病例。目前累计追踪到密切接触者3487例，尚在接受医学观察2700例。
",人民日报,http://m.weibo.cn/2803301701/4467071868004778,45,广西壮族自治区,1580516772000,1580516772000,1.0,1.0,1.0,0.0,,1580516772000.0,1580517562101
5e34c7c315f305a6b0de0f47,1208,1580515875000,天津无新增病例,"截至1月31日22时，天津无新增病例，天津累计确诊32例，无新增确诊病例。
",人民网,http://m.weibo.cn/2286908003/4467069707530779,12,天津市,1580516772000,1580516772000,1.0,1.0,1.0,0.0,,1580516772000.0,1580517315007
5e34c32d15f305a6b0de0f3c,1207,1580515382000,河北新增确诊病例14例,"1月31日，河北省新增确诊病例14例。新增疑似病例47例。截至1月31日24时，河北省累计报告确诊病例96例，其中死亡1例，现有重症病例8例，无治愈出院病例。目前累计追踪到密切接触者2354人，当日解除隔离医学观察52人，现有2045人正在接受隔离医学观察。
",人民网,http://m.weibo.cn/2286908003/4467067640236588,13,河北省,1580515821000,1580515821000,1.0,1.0,1.0,0.0,,1580515821000.0,1580516140225
5e34c2b115f305a6b0de0f3b,1206,1580515340000,全国新增2102例，累计11791例,"1月31日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2102例，新增重症病例268例，新增死亡病例46例，新增治愈出院病例72例，新增疑似病例5019例。截至1月31日24时，国家卫生健康委收到31个省（自治区、直辖市）和新疆生产建设兵团累计报告确诊病例11791例，现有重症病例1795例，累计死亡病例259例，累计治愈出院病例243例，共有疑似病例17988例。目前累计追踪到密切接触者136987人，当日解除医学观察6509人，共有118478人正在接受医学观察。累计收到港澳台地区通报确诊病例30例：香港特别行政区13例，澳门特别行政区7例，台湾地区10例。
",人民网,http://m.weibo.cn/2286908003/4467067467680627,100,全国,1580515821000,1580515821000,1.0,1.0,1.0,0.0,,1580515821000.0,1580516016823
5e34c10015f305a6b0de0f3a,1201,1580514652000,上海新增病例18例，累计153例,"2020年1月31日12—24时，上海市排除新型冠状病毒感染的肺炎疑似病例51例，新增确诊病例18例，其中外地来沪人员6例，本市常住人口12例。截至1月31日24时，上海市已累计排除疑似病例296例，发现确诊病例153例。目前，134例病情平稳，6例病情危重，3例重症，9例治愈出院，1例死亡。尚有167例疑似病例正在排查中。
",人民日报,http://m.weibo.cn/2803301701/4467064582166606,31,上海市,1580514978000,1580514978000,1.0,1.0,1.0,0.0,,1580514978000.0,1580515582592
5e34bf4e15f305a6b0de0f36,1199,1580514242000,天津延期复工开学,"天津市新型冠状病毒感染的肺炎疫情防控工作指挥部发布延迟企业复工和学校开学的通知：本市区域内除涉及保障城乡运行必需（供水、供电、油气、通讯、公共交通、环保、市政环卫等行业）、疫情防控必需（医疗器械、药品、防护用品生产运输和销售等行业）、群众生活必需（超市卖场、食品生产、物流配送等行业）和其他涉及重要国计民生的相关企业之外，其他类企业暂不复工。本市各级各类学校延期开学。复工、开学具体时间将提前通知，给企业、学校留出准备时间。
",人民日报,http://m.weibo.cn/2803301701/4467062858703126,12,天津市,1580514494000,1580514494000,1.0,1.0,2.0,0.0,,1580514494000.0,1580515149878
5e34ba3c15f305a6b0de0f2d,1196,1580512950000,山西新增确诊病例8例,"2020年1月31日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例8例。其中：晋城市、忻州市为首次报告确诊病例。治愈出院病例1例，现有疑似病例75例。1名危重症病例和2名重症病例，目前病情基本平稳。其余43名普通病例经定点医院医护团队严密监护，中西医结合治疗，目前病情平稳。目前累计追踪到密切接触者1333人，当日解除医学观察41人，共有1101人正在接受医学观察。
",人民网,http://m.weibo.cn/2286908003/4467057439683536,14,山西省,1580513116000,1580513116000,1.0,1.0,1.0,0.0,,1580513116000.0,1580513851719
5e34b90715f305a6b0de0f28,1192,1580512021000,西班牙确诊首例病例,当地时间31日晚，在西班牙戈梅拉岛（LA GOMERA）确诊一名新型冠状病毒感染的肺炎病例。该患者为德国国籍，目前他在岛上的医院接受隔离和治疗。戈梅拉岛是西班牙加那利群岛中的一个岛屿，是德国人与英国人的度假圣地，该岛距离首都马德里约2000公里远。,央视新闻,http://m.weibo.cn/2656274875/4467053542613002,1,,1580512276000,1580512276000,1.0,1.0,1.0,0.0,,1580512276000.0,1580513542733
5e34b8c915f305a6b0de0f27,1190,1580511858000,德国确诊增至7例，出现德国首例儿童确诊患者,"德国巴伐利亚州卫生部31日宣布，当日再确诊两名新型冠状病毒感染的肺炎患者，累计确诊已达7例。据介绍，这两名新确诊患者均与前5名患者有密切接触，其中31日下午确诊的第6名患者为30日确诊的第5例确诊男子的孩子，这既是德国首例儿童确诊患者，也是德国第一起家庭成员间感染的病例。
",人民日报,http://m.weibo.cn/2803301701/4467052859116854,1,,1580512276000,1580512276000,1.0,1.0,1.0,0.0,,1580512276000.0,1580513481027
5e34b7d215f305a6b0de0f21,1189,1580511493000,重庆新增27例，新增死亡1例子，累计确诊238例,2020年1月31日12—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例27例，新增重型病例2例，新增危重型病例2例，新增死亡病例1例。死亡病例为九龙坡区1例；出院病例为巫山县1例。累计追踪到密切接触者5868人，已解除医学观察1079人，尚有4789人正在接受医学观察。,央视新闻,http://m.weibo.cn/2656274875/4467051328078495,50,重庆市,1580511794000,1580511794000,1.0,1.0,1.0,0.0,,1580511794000.0,1580513233602
5e34b62115f305a6b0de0f1d,1187,1580509158000,湖北新增病例·1347例，累计7153例,"2020年1月31日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例1347例。全省新增死亡45例。新增出院50例。截至2020年1月31日24时，湖北省累计报告新型冠状病毒感染的肺炎病例7153例，已治愈出院166例，死亡249例。目前仍在院治疗6738例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者41075人，尚在接受医学观察36838人。
",人民日报,http://m.weibo.cn/2803301701/4467041535010042,42,湖北省,1580509518000,1580509518000,1.0,1.0,1.0,0.0,,1580509518000.0,1580512800509
5e34b4ec15f305a6b0de0f1a,1181,1580485098000,辽宁新增12例，累计确诊60例,"31日10时30分至23时30分，辽宁省新增12例新型冠状病毒感染的肺炎确诊病例，其中沈阳市2例,大连市1例,鞍山市1例，锦州市2例，阜新市1例，朝阳市1例，盘锦市3例，葫芦岛市1例，均属普通型病例。目前累计追踪到密切接触者804人，已解除医学观察95人，现有709人正在接受医学观察，其余正在追踪中。",央视新闻,http://m.weibo.cn/2656274875/4466940620072408,21,辽宁省,1580485218000,1580485218000,1.0,1.0,1.0,0.0,,1580485218000.0,1580512491905
5e34767015f305a6b0de0f0a,1173,1580480100000,武汉蔬菜存量达3.44万吨,"武汉市副市长徐洪兰：近期捐赠武汉市蔬菜总量累计达8500吨，蔬菜存量将达3.44万吨，可保障武汉市场一周左右的供应。武汉市当前蔬菜的供应还是充足的，请广大市民放心！
",人民网,http://m.weibo.cn/2286908003/4466919656525262,42,湖北省,1580480719000,1580480719000,1.0,1.0,2.0,0.0,,1580480719000.0,1580496493418
